2023-11-03T20:33:35.502Z | WARN  |                       worker-3 |          o.c.i.SequencerServer | isServerReadyToHandleMsg: sequencer epoch:-1 != serverEpoch:0, version { corfu_source_code_version: 101374867581944 } request_id: 3 priority: HIGH cluster_id { lsb: -6967594695020567214 msb: 8076505419305930323 } client_id { lsb: -6987611035487940898 msb: 6495278135216128240 } ignore_epoch: true
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[56fa]=[169405, 208198]@148372 size 4 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[e791]=[170355, 212151]@149608 size 23 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[a9bb]=[167898, 211703]@149370 size 6 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[7f5]=[167638, 212024]@149684 size 3 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[5586]=[170121, 209730]@148992 size 9 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[ac08]=[170873, 209295]@147843 size 4 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[fdb2]=[209578, 209578]@-6 size 1 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[3b85]=[168231, 210899]@147988 size 6 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[f923]=[166830, 211576]@147904 size 3 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[5702]=[170713, 213130]@151568 size 8 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[c860]=[166852, 210294]@147916 size 3 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[f816]=[170910, 208743]@150339 size 6 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[3ff0]=[169755, 207884]@151666 size 6 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[8a30]=[171143, 211350]@147602 size 10 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[e209]=[170071, 208085]@150164 size 9 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[7a2]=[168327, 211141]@147945 size 6 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[651a]=[169837, 212815]@151216 size 3 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[1137]=[211621, 211623]@-6 size 2 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[f8c8]=[169920, 210045]@148976 size 6 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[c1c2]=[168074, 209661]@148934 size 6 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[a642]=[168211, 209648]@149226 size 6 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[8e6b]=[211715, 211715]@-6 size 1 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[8c1]=[168912, 211155]@148510 size 9 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[b01a]=[167780, 208928]@149553 size 9 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[5a57]=[171201, 212564]@151147 size 3 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[5ca5]=[166529, 210873]@150988 size 6 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[5857]=[166355, 216874]@166174 size 669 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[3bd3]=[166777, 210790]@150743 size 3 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[739]=[168157, 211901]@150201 size 3 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[6885]=[169779, 207728]@161303 size 10 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[50cb]=[171273, 212031]@146856 size 9 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[73f2]=[166483, 212974]@151660 size 6 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[ff3d]=[169825, 212909]@151603 size 3 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[7ea7]=[171241, 208983]@147170 size 3 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[5ea]=[171009, 209209]@150353 size 3 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[7c43]=[171468, 211213]@149921 size 6 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[fb72]=[166557, 216868]@166296 size 404 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[87dc]=[170165, 209949]@148944 size 6 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[e5ef]=[167985, 209763]@148969 size 6 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[3783]=[167829, 208941]@149515 size 3 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[90a4]=[166798, 210747]@150129 size 3 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[3dd1]=[171329, 208355]@150121 size 3 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[4bbf]=[170190, 208338]@150992 size 6 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[4429]=[166595, 211603]@150321 size 3 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[f4ce]=[169470, 213129]@150693 size 9 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[1b7a]=[167981, 211610]@147784 size 3 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[6b85]=[169281, 207964]@147962 size 3 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[2583]=[168012, 212231]@149540 size 6 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[e530]=[169655, 207799]@150679 size 6 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[db7c]=[170775, 209511]@147576 size 6 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[b13f]=[171384, 208104]@151100 size 3 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[79a2]=[212649, 212650]@-6 size 2 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[3788]=[171446, 211202]@147538 size 6 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[b5e7]=[170799, 211822]@151705 size 3 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[d4f7]=[166359, 213000]@163518 size 62 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[68d]=[166774, 211171]@150485 size 6 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[960d]=[170517, 209399]@146690 size 6 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[14b9]=[170859, 211710]@151631 size 6 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[9bb]=[166751, 210852]@148088 size 3 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[4a2a]=[171494, 211186]@151029 size 3 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[dcfe]=[168375, 208818]@147958 size 3 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[1339]=[170754, 212772]@151520 size 3 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[16fb]=[168962, 209230]@149661 size 3 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[1f28]=[166561, 216870]@166299 size 427 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[c385]=[167876, 211688]@146535 size 6 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[184f]=[212739, 212739]@-6 size 1 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[d843]=[166520, 210864]@150637 size 9 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[5f47]=[168967, 209493]@146756 size 3 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[9b99]=[170532, 213022]@146691 size 3 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[cde8]=[169039, 210269]@148229 size 3 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[4aab]=[169443, 208330]@148190 size 3 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[435f]=[167914, 211639]@150333 size 18 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[300c]=[166403, 210737]@151123 size 3 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[cdc8]=[170847, 208720]@150251 size 9 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[aefd]=[171326, 208650]@150157 size 3 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[e9f6]=[169177, 208753]@149976 size 6 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[4492]=[167232, 209306]@149957 size 6 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[8af0]=[169139, 209063]@149404 size 33 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[a2a3]=[167504, 210779]@148454 size 6 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[f448]=[209030, 209030]@-6 size 1 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[3794]=[168447, 209046]@149916 size 6 on sequencer reset.
2023-11-03T23:23:50.985Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[5465]=[169763, 209823]@148891 size 6 on sequencer reset.
2023-11-03T23:23:50.986Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[3eec]=[169520, 207778]@148279 size 3 on sequencer reset.
2023-11-03T23:23:50.986Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[391b]=[170886, 209125]@147972 size 3 on sequencer reset.
2023-11-03T23:23:50.986Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[cf8e]=[171156, 212686]@151163 size 3 on sequencer reset.
2023-11-03T23:23:50.986Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[c4a3]=[169347, 208804]@147971 size 6 on sequencer reset.
2023-11-03T23:23:50.986Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[54f5]=[170586, 211741]@147112 size 4 on sequencer reset.
2023-11-03T23:23:50.986Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[dd27]=[167792, 210095]@149376 size 3 on sequencer reset.
2023-11-03T23:23:50.986Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[e89c]=[169546, 208253]@148351 size 27 on sequencer reset.
2023-11-03T23:23:50.986Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[7a2a]=[167938, 210130]@146601 size 6 on sequencer reset.
2023-11-03T23:23:50.986Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[9f6]=[171264, 211143]@150926 size 3 on sequencer reset.
2023-11-03T23:23:50.986Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[3833]=[167223, 210670]@147561 size 6 on sequencer reset.
2023-11-03T23:23:50.986Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[62e]=[167385, 212553]@151339 size 3 on sequencer reset.
2023-11-03T23:23:50.986Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[9fcb]=[169445, 208332]@148192 size 6 on sequencer reset.
2023-11-03T23:23:50.986Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[8494]=[170624, 212161]@149522 size 9 on sequencer reset.
2023-11-03T23:23:50.986Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[190]=[167156, 213050]@151695 size 9 on sequencer reset.
2023-11-03T23:23:50.986Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[e6b0]=[169132, 208730]@149675 size 3 on sequencer reset.
2023-11-03T23:23:50.986Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[d36a]=[168958, 211071]@150166 size 3 on sequencer reset.
2023-11-03T23:23:50.986Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[ae0]=[170486, 212047]@149748 size 3 on sequencer reset.
2023-11-03T23:23:50.986Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[f93f]=[170409, 208110]@148645 size 9 on sequencer reset.
2023-11-03T23:23:50.986Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[c6e6]=[167079, 210455]@147723 size 3 on sequencer reset.
2023-11-03T23:23:50.986Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[c1e2]=[169344, 208163]@151027 size 6 on sequencer reset.
